ID, Age, Experience, Income, Family, CCAvg, Mortgage, Response
3338, 59, 29, 61, 3, 2.0, 0, No
3337, 60, 34, 11, 4, 0.7, 0, No
3336, 35, 10, 118, 2, 7.8, 358, No
3335, 40, 14, 30, 2, 0.8, 86, No
3334, 37, 13, 79, 4, 0.1, 280, No
3333, 36, 9, 49, 2, 1.7, 0, No
3332, 67, 42, 21, 3, 0.1, 0, No
3331, 34, 9, 32, 4, 1.1, 0, No
3330, 35, 10, 132, 1, 3.8, 82, No
3329, 45, 20, 22, 1, 0.1, 0, No
3328, 42, 18, 164, 1, 1.3, 0, Yes
3327, 53, 27, 174, 1, 2.9, 0, Yes
3326, 48, 23, 35, 2, 1.3, 0, No
3325, 57, 31, 41, 1, 1.4, 0, No
3324, 60, 35, 20, 1, 1.3, 0, No
3323, 41, 16, 104, 1, 4.0, 0, No
3322, 41, 15, 120, 1, 5.2, 0, No
3321, 50, 25, 114, 1, 0.6, 0, No
3320, 60, 35, 153, 3, 2.0, 0, Yes
3319, 46, 20, 105, 4, 3.2, 0, Yes
3318, 65, 41, 79, 3, 2.0, 0, No
3317, 56, 26, 63, 3, 2.0, 0, No
3316, 48, 22, 80, 3, 1.1, 0, No
3315, 38, 13, 41, 4, 1.7, 0, No
3314, 48, 24, 24, 1, 0.9, 0, No
3313, 47, 22, 190, 2, 8.8, 0, No
3312, 49, 25, 24, 1, 0.3, 0, No
3311, 53, 29, 95, 4, 1.0, 0, No
3310, 52, 27, 43, 4, 0.2, 0, No
3309, 48, 23, 108, 2, 3.8, 0, No
3308, 34, 10, 25, 4, 1.0, 0, No
3307, 47, 22, 65, 1, 2.4, 0, No
3306, 39, 13, 78, 1, 2.8, 0, No
3305, 42, 17, 108, 3, 1.0, 383, No
3304, 55, 29, 28, 2, 0.7, 82, No
3303, 37, 11, 28, 2, 0.8, 0, No
3302, 48, 22, 59, 4, 2.6, 0, No
3301, 62, 38, 43, 1, 1.9, 0, No
3300, 60, 34, 90, 4, 1.9, 0, No
3299, 56, 32, 11, 2, 0.3, 89, No
3298, 57, 32, 23, 1, 0.3, 0, No
3297, 63, 37, 132, 1, 4.4, 0, Yes
3296, 42, 16, 141, 3, 4.0, 0, Yes
3295, 42, 12, 29, 3, 2.0, 0, No
3294, 44, 20, 62, 2, 2.5, 0, No
3293, 25, -1, 13, 4, 0.4, 0, No
3292, 53, 28, 38, 1, 1.3, 0, No
3291, 52, 27, 113, 1, 0.1, 0, No
3290, 50, 25, 44, 1, 0.3, 187, No
3289, 56, 30, 140, 4, 0.5, 292, Yes
3288, 39, 13, 32, 2, 0.8, 0, No
3287, 62, 36, 58, 1, 2.8, 0, No
3286, 38, 13, 65, 3, 0.7, 0, No
3285, 25, -1, 101, 4, 2.1, 0, No
3284, 56, 30, 29, 4, 0.7, 87, No
3283, 45, 21, 91, 1, 4.7, 0, No
3282, 51, 25, 62, 2, 1.5, 0, No
3281, 58, 33, 98, 1, 2.6, 0, No
3280, 26, -1, 44, 1, 2.0, 0, No
3279, 31, 6, 132, 1, 3.8, 0, No
3278, 43, 19, 81, 2, 3.2, 0, No
3277, 55, 31, 159, 1, 3.9, 0, Yes
3276, 32, 8, 65, 1, 1.2, 268, No
3275, 31, 5, 110, 2, 1.5, 0, No
3274, 40, 15, 180, 1, 4.1, 0, No
3273, 35, 9, 85, 2, 1.8, 0, No
3272, 52, 27, 93, 4, 4.1, 0, Yes
3271, 50, 23, 179, 4, 3.6, 0, Yes
3270, 58, 34, 68, 2, 2.8, 113, No
3269, 43, 17, 111, 4, 5.4, 0, Yes
3268, 59, 35, 21, 2, 1.0, 120, No
3267, 57, 31, 39, 1, 2.2, 0, No
3266, 40, 14, 61, 3, 0.5, 0, No
3265, 67, 41, 114, 4, 2.4, 0, No
3264, 32, 8, 84, 4, 3.4, 0, No
3263, 44, 19, 85, 2, 3.8, 0, No
3262, 64, 40, 131, 1, 3.8, 0, No
3261, 55, 30, 84, 2, 0.0, 0, No
3260, 33, 8, 54, 3, 2.3, 0, No
3259, 41, 17, 42, 4, 2.2, 185, No
3258, 59, 35, 84, 1, 1.8, 0, No
3257, 34, 9, 41, 1, 2.5, 0, No
3256, 34, 7, 82, 4, 2.0, 0, No
3255, 61, 37, 9, 2, 0.3, 0, No
3254, 55, 30, 35, 1, 1.5, 118, No
3253, 62, 38, 78, 2, 0.0, 0, No
3252, 52, 26, 78, 3, 3.0, 0, No
3251, 36, 11, 101, 3, 1.2, 0, No
3250, 50, 25, 81, 1, 1.2, 0, No
3249, 31, 6, 92, 2, 3.3, 0, No
3248, 44, 20, 113, 2, 3.3, 0, No
3247, 41, 17, 81, 1, 0.8, 223, No
3246, 47, 22, 81, 4, 3.6, 0, No
3245, 48, 24, 24, 4, 0.2, 0, No
3244, 52, 26, 31, 4, 1.5, 0, No
3243, 38, 14, 33, 1, 2.0, 0, No
3242, 41, 15, 55, 1, 2.8, 0, No
3241, 62, 36, 63, 1, 1.6, 118, No
3240, 30, 4, 40, 1, 0.3, 0, No
3239, 52, 28, 49, 4, 1.1, 0, No
3238, 35, 9, 22, 3, 0.1, 0, No
3237, 44, 14, 19, 1, 0.8, 0, No
3236, 60, 35, 39, 2, 1.6, 0, No
3235, 37, 12, 114, 3, 0.6, 0, No
3234, 46, 20, 111, 1, 0.0, 329, No
3233, 55, 25, 65, 4, 2.0, 0, No
3232, 62, 37, 24, 1, 0.3, 0, No
3231, 65, 40, 48, 3, 2.4, 0, No
3230, 33, 9, 64, 4, 3.4, 0, No
3229, 27, 2, 45, 2, 1.7, 0, No
3228, 31, 7, 18, 1, 0.4, 0, No
3227, 32, 8, 82, 3, 1.5, 0, No
3226, 52, 28, 38, 4, 0.9, 0, No
3225, 45, 21, 58, 3, 0.3, 0, No
3224, 43, 18, 29, 1, 0.5, 0, No
3223, 49, 23, 81, 2, 0.8, 0, No
3222, 40, 16, 44, 1, 1.8, 0, No
3221, 61, 35, 28, 2, 0.2, 135, No
3220, 39, 15, 33, 1, 2.0, 0, No
3219, 40, 16, 154, 2, 6.1, 325, No
3218, 65, 39, 94, 4, 4.1, 120, Yes
3217, 34, 8, 14, 4, 0.3, 0, No
3216, 40, 15, 19, 4, 0.2, 0, No
3215, 61, 37, 33, 3, 0.1, 0, No
3214, 39, 9, 32, 3, 2.0, 116, No
3213, 61, 35, 59, 1, 2.8, 0, No
3212, 35, 9, 83, 2, 4.5, 0, No
3211, 43, 19, 60, 2, 2.5, 0, No
3210, 42, 16, 173, 2, 1.5, 373, Yes
3209, 53, 29, 61, 4, 1.6, 0, No
3208, 56, 32, 84, 1, 4.3, 0, No
3207, 33, 7, 80, 2, 1.5, 0, No
3206, 59, 33, 38, 1, 1.4, 0, No
3205, 61, 35, 49, 4, 1.7, 185, No
3204, 44, 20, 119, 2, 7.5, 239, No
3203, 30, 4, 25, 2, 0.3, 0, No
3202, 28, 3, 81, 4, 0.2, 0, No
3201, 48, 23, 70, 1, 2.8, 0, No
3200, 33, 9, 20, 4, 0.7, 0, No
3199, 34, 9, 55, 4, 2.0, 147, No
3198, 34, 10, 29, 1, 1.5, 0, No
3197, 37, 7, 73, 4, 1.8, 0, No
3196, 55, 29, 35, 3, 1.4, 0, No
3195, 41, 15, 65, 3, 0.5, 0, No
3194, 31, 7, 140, 1, 4.0, 0, No
3193, 65, 39, 35, 1, 0.5, 0, No
3192, 30, 5, 83, 4, 1.8, 0, No
3191, 56, 26, 74, 1, 3.0, 0, No
3190, 32, 6, 31, 1, 0.3, 0, No
3189, 55, 25, 90, 2, 4.5, 0, No
3188, 43, 18, 41, 1, 0.5, 0, No
3187, 41, 16, 98, 3, 1.0, 296, No
3186, 35, 10, 128, 1, 3.8, 0, No
3185, 39, 15, 141, 2, 8.0, 0, No
3184, 44, 17, 12, 3, 0.7, 0, No
3183, 58, 33, 60, 2, 1.9, 94, No
3182, 39, 15, 109, 1, 1.7, 0, No
3181, 27, 3, 103, 2, 0.6, 84, No
3180, 43, 17, 53, 2, 0.7, 130, No
3179, 46, 21, 71, 4, 1.9, 0, No
3178, 30, 4, 83, 2, 1.5, 199, No
3177, 48, 24, 14, 3, 0.4, 0, No
3176, 43, 18, 74, 4, 0.4, 0, No
3175, 49, 24, 35, 4, 0.2, 0, No
3174, 34, 10, 35, 1, 1.7, 0, No
3173, 35, 9, 23, 4, 0.3, 0, No
3172, 39, 12, 62, 3, 2.3, 0, No
3171, 43, 16, 65, 3, 2.7, 100, No
3170, 52, 28, 55, 1, 1.6, 227, No
3169, 51, 25, 180, 1, 1.7, 0, No
3168, 62, 38, 58, 4, 1.2, 228, No
3167, 29, 4, 80, 1, 0.8, 0, No
3166, 63, 37, 140, 2, 6.9, 97, No
3165, 28, 4, 82, 4, 0.0, 0, No
3164, 51, 27, 52, 2, 1.0, 0, No
3163, 33, 7, 28, 4, 0.8, 0, No
3162, 28, 4, 88, 1, 5.4, 0, No
3161, 41, 15, 158, 1, 4.7, 0, Yes
3160, 57, 33, 62, 3, 2.7, 240, No
3159, 54, 28, 64, 2, 0.8, 0, No
3158, 23, -1, 13, 4, 1.0, 84, No
3157, 54, 30, 24, 1, 0.1, 0, No
3156, 55, 29, 62, 3, 0.3, 0, No
3155, 27, 1, 99, 1, 3.0, 149, Yes
3154, 31, 5, 18, 4, 0.3, 0, No
3153, 40, 15, 83, 1, 1.0, 0, No
3152, 43, 19, 20, 3, 0.5, 0, No
3151, 47, 22, 124, 4, 5.0, 0, Yes
3150, 49, 25, 25, 4, 1.0, 0, No
3149, 48, 22, 19, 2, 0.1, 106, No
3148, 26, 0, 30, 4, 1.3, 0, No
3147, 26, 1, 38, 4, 1.7, 0, No
3146, 34, 10, 114, 3, 3.3, 0, Yes
3145, 43, 18, 104, 3, 1.0, 0, No
3144, 50, 24, 38, 4, 0.1, 0, No
3143, 34, 8, 175, 4, 1.1, 0, Yes
3142, 57, 31, 131, 3, 0.6, 0, Yes
3141, 33, 7, 31, 4, 1.0, 0, No
3140, 52, 26, 95, 1, 0.3, 0, No
3139, 36, 11, 103, 1, 4.6, 255, No
3138, 61, 36, 13, 3, 0.5, 0, No
3137, 60, 34, 65, 3, 2.2, 94, No
3136, 25, 0, 91, 2, 1.8, 321, No
3135, 54, 30, 22, 2, 0.4, 89, No
3134, 30, 5, 73, 3, 2.6, 0, No
3133, 32, 7, 83, 2, 2.5, 148, No
3132, 47, 22, 61, 3, 2.7, 168, No
3131, 23, -2, 82, 2, 1.8, 0, No
3130, 39, 14, 10, 2, 0.3, 0, No
3129, 38, 12, 64, 2, 1.8, 0, No
3128, 40, 14, 61, 4, 0.2, 0, No
3127, 57, 32, 74, 4, 0.7, 0, No
3126, 46, 20, 18, 1, 0.2, 0, No
3125, 45, 20, 198, 2, 2.8, 0, No
3124, 44, 17, 22, 3, 1.0, 126, No
3123, 38, 14, 54, 2, 0.6, 218, No
3122, 28, 2, 13, 4, 0.4, 0, No
3121, 35, 11, 75, 2, 1.7, 0, No
3120, 61, 36, 54, 3, 0.9, 179, No
3119, 64, 39, 114, 1, 0.8, 0, No
3118, 42, 16, 65, 3, 0.5, 256, No
3117, 36, 10, 21, 3, 0.1, 0, No
3116, 31, 5, 111, 2, 0.2, 0, No
3115, 29, 4, 55, 4, 2.0, 0, No
3114, 31, 5, 50, 4, 2.1, 209, No
3113, 56, 32, 65, 2, 3.2, 0, No
3112, 34, 9, 78, 3, 0.6, 0, No
3111, 44, 20, 30, 4, 0.3, 0, No
3110, 60, 34, 40, 3, 2.2, 0, No
3109, 42, 15, 21, 3, 1.0, 0, No
3108, 41, 17, 55, 2, 1.7, 0, No
3107, 36, 10, 21, 3, 0.1, 0, No
3106, 30, 4, 23, 4, 0.3, 121, No
3105, 56, 31, 48, 2, 2.1, 0, No
3104, 52, 22, 55, 3, 1.4, 0, No
3103, 49, 25, 30, 4, 0.9, 0, No
3102, 55, 31, 91, 2, 2.8, 0, No
3101, 52, 27, 81, 4, 3.8, 0, No
3100, 65, 40, 115, 1, 2.5, 174, No
3099, 41, 16, 21, 2, 0.1, 0, No
3098, 58, 32, 44, 3, 2.2, 0, No
3097, 43, 18, 179, 3, 1.2, 0, Yes
3096, 49, 25, 43, 1, 1.6, 0, No
3095, 50, 23, 19, 1, 0.5, 104, No
3094, 29, 5, 34, 4, 0.4, 0, No
3093, 43, 18, 113, 2, 0.4, 325, No
3092, 58, 32, 42, 3, 1.4, 158, No
3091, 61, 31, 19, 1, 1.5, 0, No
3090, 31, 5, 23, 3, 1.0, 95, No
3089, 56, 31, 28, 1, 1.3, 138, No
3088, 57, 33, 15, 2, 0.3, 0, No
3087, 61, 35, 23, 3, 0.3, 0, No
3086, 55, 29, 71, 3, 0.3, 0, No
3085, 26, 0, 129, 3, 0.7, 0, Yes
3084, 40, 16, 78, 4, 2.4, 0, No
3083, 39, 13, 40, 3, 0.9, 129, No
3082, 36, 10, 78, 2, 4.5, 204, No
3081, 48, 22, 40, 3, 2.2, 87, No
3080, 55, 31, 23, 2, 0.3, 0, No
3079, 38, 13, 63, 3, 0.5, 190, No
3078, 46, 21, 44, 1, 0.3, 110, No
3077, 29, -1, 62, 2, 1.8, 0, No
3076, 26, 0, 85, 2, 1.6, 0, No
3075, 39, 15, 31, 1, 1.4, 88, No
3074, 29, 5, 149, 1, 1.5, 0, No
3073, 54, 30, 51, 2, 3.2, 0, No
3072, 32, 8, 74, 4, 0.1, 257, No
3071, 28, 3, 74, 2, 1.8, 221, No
3070, 47, 20, 68, 1, 2.7, 0, No
3069, 56, 26, 90, 2, 4.5, 0, No
3068, 31, 5, 101, 1, 2.9, 170, No
3067, 63, 33, 40, 4, 1.7, 0, No
3066, 39, 15, 121, 1, 3.5, 368, No
3065, 59, 33, 83, 3, 4.4, 0, No
3064, 54, 29, 21, 4, 0.1, 0, No
3063, 39, 14, 75, 1, 0.1, 297, No
3062, 38, 13, 81, 1, 4.0, 206, No
3061, 64, 38, 168, 4, 5.7, 0, Yes
3060, 61, 36, 128, 1, 2.6, 0, No
3059, 30, 4, 113, 2, 0.2, 0, No
3058, 42, 18, 45, 1, 0.7, 0, No
3057, 54, 29, 62, 4, 3.8, 149, No
3056, 28, 2, 111, 4, 2.3, 0, No
3055, 45, 21, 134, 4, 5.5, 0, Yes
3054, 28, 4, 114, 2, 0.2, 0, No
3053, 54, 30, 75, 2, 3.2, 0, No
3052, 60, 35, 48, 3, 1.5, 0, No
3051, 50, 25, 58, 1, 1.3, 0, No
3050, 60, 35, 125, 2, 3.9, 0, No
3049, 63, 39, 49, 1, 0.8, 103, No
3048, 57, 33, 149, 1, 4.7, 0, No
3047, 37, 12, 63, 3, 2.3, 0, No
3046, 58, 32, 48, 1, 2.8, 0, No
3045, 41, 16, 15, 2, 0.3, 83, No
3044, 47, 22, 42, 3, 2.7, 0, No
3043, 52, 26, 78, 3, 3.0, 0, No
3042, 29, 5, 92, 2, 0.6, 0, No
3041, 28, 2, 33, 3, 1.0, 167, No
3040, 34, 9, 141, 2, 4.9, 0, Yes
3039, 34, 8, 39, 4, 0.2, 115, No
3038, 27, 2, 158, 3, 0.4, 0, Yes
3037, 33, 9, 14, 4, 0.7, 105, No
3036, 50, 24, 31, 1, 0.3, 0, No
3035, 46, 21, 38, 1, 2.4, 130, No
3034, 43, 19, 130, 2, 4.7, 221, Yes
3033, 47, 22, 19, 1, 0.4, 0, No
3032, 51, 25, 29, 1, 1.4, 102, No
3031, 50, 26, 110, 3, 1.8, 0, No
3030, 41, 17, 119, 2, 6.1, 263, No
3029, 63, 39, 38, 3, 0.1, 178, No
3028, 53, 29, 50, 4, 0.1, 152, No
3027, 44, 20, 81, 4, 0.8, 228, No
3026, 58, 32, 128, 2, 2.7, 344, No
3025, 61, 35, 78, 2, 2.0, 0, No
3024, 63, 37, 105, 4, 1.7, 244, No
3023, 59, 33, 89, 4, 1.9, 0, No
3022, 54, 28, 159, 2, 0.5, 461, No
3021, 44, 20, 151, 1, 3.5, 392, No
3020, 58, 33, 39, 2, 2.3, 0, No
3019, 58, 32, 49, 1, 1.4, 99, No
3018, 57, 32, 68, 2, 3.7, 184, No
3017, 48, 23, 78, 4, 3.6, 0, No
3016, 44, 18, 68, 4, 2.9, 0, No
3015, 60, 34, 40, 1, 2.5, 166, No
3014, 45, 21, 183, 2, 1.4, 0, No
3013, 29, 3, 172, 2, 4.5, 415, No
3012, 55, 31, 63, 3, 2.7, 0, No
3011, 25, 1, 72, 3, 0.8, 0, No
3010, 33, 9, 74, 3, 2.6, 0, No
3009, 55, 25, 92, 1, 3.0, 158, No
3008, 63, 37, 11, 1, 0.8, 102, No
3007, 62, 37, 169, 3, 5.0, 184, Yes
3006, 62, 36, 148, 3, 7.0, 0, Yes
3005, 33, 7, 88, 3, 1.6, 0, No
3004, 52, 28, 44, 3, 1.9, 0, No
3003, 37, 13, 95, 2, 1.7, 83, No
3002, 33, 7, 81, 3, 1.6, 0, No
3001, 40, 14, 164, 1, 4.3, 0, Yes
3000, 60, 34, 44, 1, 0.2, 0, No
2999, 61, 35, 38, 2, 0.3, 0, No
2998, 57, 33, 80, 4, 1.6, 0, No
2997, 42, 18, 103, 1, 3.3, 0, Yes
2996, 54, 24, 91, 2, 4.5, 90, No
2995, 50, 24, 179, 1, 1.0, 0, No
2994, 65, 40, 20, 3, 0.1, 0, No
2993, 46, 21, 64, 1, 2.9, 0, No
2992, 42, 17, 113, 3, 1.0, 0, No
2991, 49, 25, 163, 2, 0.4, 0, No
2990, 42, 18, 142, 1, 3.4, 496, No
2989, 46, 21, 205, 2, 8.8, 181, No
2988, 33, 7, 39, 2, 2.0, 0, No
2987, 55, 30, 153, 2, 2.8, 0, Yes
2986, 48, 23, 63, 4, 3.6, 0, No
2985, 54, 28, 94, 2, 1.1, 188, No
2984, 56, 32, 90, 2, 0.3, 0, No
2983, 59, 33, 111, 3, 4.4, 0, No
2982, 53, 28, 85, 1, 1.2, 0, No
2981, 25, -1, 53, 3, 2.4, 0, No
2980, 57, 32, 102, 1, 2.6, 0, No
2979, 56, 30, 24, 2, 0.7, 0, No
2978, 35, 10, 161, 1, 4.1, 0, No
2977, 33, 8, 82, 1, 2.6, 0, No
2976, 57, 33, 43, 3, 1.5, 168, No
2975, 42, 18, 52, 4, 1.9, 0, No
2974, 47, 22, 82, 1, 2.9, 276, No
2973, 31, 7, 38, 1, 1.8, 182, No
2972, 52, 25, 43, 3, 1.0, 165, No
2971, 54, 30, 121, 2, 1.1, 0, Yes
2970, 43, 18, 60, 2, 2.2, 115, No
2969, 44, 18, 162, 4, 1.3, 301, Yes
2968, 38, 14, 95, 2, 1.9, 0, No
2967, 32, 7, 84, 3, 0.6, 0, No
2966, 53, 27, 31, 2, 0.4, 104, No
2965, 35, 10, 73, 3, 2.3, 0, No
2964, 29, 3, 41, 1, 1.9, 0, No
2963, 23, -2, 81, 2, 1.8, 0, No
2962, 60, 36, 50, 1, 1.8, 0, No
2961, 55, 29, 38, 4, 1.5, 0, No
2960, 38, 12, 43, 4, 0.2, 0, No
2959, 66, 41, 65, 3, 2.4, 0, No
2958, 61, 36, 53, 3, 0.5, 0, No
2957, 62, 38, 195, 4, 5.2, 522, Yes
2956, 54, 29, 44, 2, 2.3, 187, No
2955, 31, 7, 42, 1, 2.4, 0, No
2954, 61, 36, 78, 3, 0.5, 0, No
2953, 33, 8, 182, 1, 8.6, 0, No
2952, 26, 2, 132, 2, 2.4, 0, Yes
2951, 42, 16, 55, 1, 0.7, 135, No
2950, 37, 11, 19, 3, 0.2, 0, No
2949, 44, 18, 14, 2, 0.1, 98, No
2948, 45, 21, 151, 2, 3.3, 328, No
2947, 33, 9, 145, 1, 4.3, 437, No
2946, 45, 19, 30, 3, 0.5, 0, No
2945, 55, 30, 79, 2, 0.0, 0, No
2944, 56, 32, 83, 4, 1.6, 0, No
2943, 29, 5, 160, 1, 4.3, 385, No
2942, 60, 35, 122, 1, 2.6, 352, No
2941, 27, 3, 43, 3, 0.1, 163, No
2940, 54, 24, 25, 4, 0.4, 0, No
2939, 33, 9, 61, 3, 2.6, 0, No
2938, 62, 36, 89, 2, 2.0, 0, No
2937, 49, 22, 81, 3, 2.0, 0, No
2936, 53, 23, 80, 1, 3.0, 0, No
2935, 37, 13, 195, 2, 6.5, 635, No
2934, 47, 22, 42, 3, 2.7, 0, No
2933, 41, 16, 154, 1, 7.0, 0, No
2932, 31, 4, 54, 2, 1.0, 109, No
2931, 41, 17, 78, 4, 2.7, 99, No
2930, 32, 6, 22, 4, 0.3, 0, No
2929, 31, 6, 175, 2, 6.7, 0, No
2928, 43, 17, 124, 1, 5.2, 0, No
2927, 53, 28, 44, 2, 0.6, 0, No
2926, 59, 35, 42, 4, 0.4, 0, No
2925, 51, 26, 98, 1, 1.3, 0, No
2924, 51, 27, 12, 2, 0.2, 0, No
2923, 52, 26, 49, 1, 1.4, 0, No
2922, 50, 24, 95, 1, 0.3, 262, No
2921, 60, 35, 44, 2, 1.6, 170, No
2920, 35, 10, 64, 3, 2.3, 0, No
2919, 28, 3, 142, 1, 0.8, 0, No
2918, 55, 31, 34, 3, 1.5, 101, No
2917, 46, 20, 40, 1, 1.2, 0, No
2916, 34, 9, 133, 1, 3.8, 0, No
2915, 42, 18, 42, 2, 1.7, 0, No
2914, 39, 12, 75, 3, 2.3, 0, No
2913, 44, 20, 130, 4, 3.2, 0, Yes
2912, 30, 4, 54, 4, 1.8, 235, No
2911, 46, 22, 102, 3, 4.5, 0, Yes
2910, 35, 8, 44, 2, 1.7, 0, No
2909, 57, 32, 22, 3, 0.1, 0, No
2908, 45, 20, 40, 2, 1.3, 0, No
2907, 35, 8, 55, 2, 1.7, 0, No
2906, 64, 40, 8, 2, 0.3, 0, No
2905, 56, 32, 190, 3, 2.2, 0, Yes
2904, 58, 34, 41, 3, 1.5, 0, No
2903, 56, 30, 50, 4, 2.8, 0, No
2902, 54, 30, 21, 1, 0.1, 76, No
2901, 52, 28, 55, 2, 3.2, 151, No
2900, 42, 18, 114, 1, 0.3, 0, No
2899, 27, 1, 140, 1, 5.9, 175, Yes
2898, 28, 2, 34, 4, 1.3, 0, No
2897, 54, 28, 81, 3, 0.8, 0, No
2896, 60, 36, 39, 4, 1.3, 140, No
2895, 49, 25, 19, 1, 0.9, 0, No
2894, 38, 14, 70, 4, 2.0, 0, No
2893, 58, 32, 43, 1, 2.8, 0, No
2892, 59, 33, 63, 1, 1.6, 0, No
2891, 48, 24, 18, 4, 0.2, 0, No
2890, 53, 29, 33, 3, 1.9, 144, No
2889, 55, 28, 39, 3, 1.0, 0, No
2888, 40, 16, 109, 2, 2.2, 0, No
2887, 50, 25, 58, 1, 1.3, 0, No
2886, 57, 31, 113, 4, 0.6, 327, Yes
2885, 28, 2, 48, 4, 2.1, 0, No
2884, 40, 14, 92, 4, 1.4, 0, No
2883, 55, 31, 69, 1, 2.7, 0, No
2882, 49, 25, 55, 4, 0.1, 0, No
2881, 64, 40, 40, 2, 1.1, 0, No
2880, 42, 15, 73, 3, 2.3, 0, No
2879, 45, 19, 122, 4, 4.1, 0, Yes
2878, 58, 32, 74, 2, 2.3, 0, No
2877, 24, -2, 80, 2, 1.6, 238, No
2876, 58, 33, 18, 3, 0.1, 0, No
2875, 49, 25, 114, 1, 2.5, 0, Yes
2874, 48, 23, 35, 1, 0.1, 0, No
2873, 50, 26, 23, 1, 0.3, 0, No
2872, 65, 39, 82, 4, 2.4, 252, No
2871, 43, 17, 91, 1, 5.2, 0, No
2870, 60, 35, 22, 1, 1.3, 80, No
2869, 52, 26, 31, 4, 1.8, 0, No
2868, 59, 33, 110, 3, 4.4, 264, No
2867, 46, 22, 141, 2, 3.3, 0, No
2866, 59, 33, 23, 2, 0.2, 0, No
2865, 65, 41, 84, 2, 0.0, 0, No
2864, 29, 5, 70, 4, 0.0, 0, No
2863, 65, 39, 113, 4, 2.4, 0, No
2862, 42, 18, 60, 4, 0.2, 151, No
2861, 27, 2, 20, 4, 0.5, 0, No
2860, 35, 11, 188, 1, 0.9, 282, Yes
2859, 36, 11, 158, 2, 7.8, 114, No
2858, 34, 8, 184, 3, 7.5, 0, Yes
2857, 36, 10, 172, 4, 1.0, 295, Yes
2856, 35, 11, 38, 1, 1.5, 136, No
2855, 49, 24, 79, 4, 3.6, 212, No
2854, 28, 3, 54, 4, 0.6, 0, No
2853, 54, 29, 183, 1, 8.1, 0, No
2852, 61, 36, 81, 3, 1.8, 0, No
2851, 58, 34, 125, 1, 4.3, 219, No
2850, 45, 21, 158, 2, 6.7, 132, No
2849, 24, -1, 78, 2, 1.8, 0, No
2848, 44, 18, 21, 1, 0.2, 0, No
2847, 67, 43, 105, 4, 1.7, 0, No
2846, 62, 36, 85, 2, 1.7, 98, No
2845, 60, 34, 64, 3, 2.2, 0, No
2844, 27, 3, 20, 4, 1.0, 134, No
2843, 36, 11, 90, 1, 2.8, 0, No
2842, 37, 11, 190, 4, 7.3, 565, Yes
2841, 41, 15, 95, 3, 0.1, 240, No
2840, 58, 33, 75, 2, 0.0, 0, No
2839, 30, 6, 181, 3, 4.1, 0, Yes
2838, 39, 14, 54, 2, 1.1, 159, No
2837, 25, 1, 74, 4, 2.6, 204, No
2836, 42, 16, 32, 3, 1.5, 149, No
2835, 40, 16, 12, 1, 1.0, 91, No
2834, 46, 22, 152, 2, 1.4, 0, No
2833, 45, 21, 133, 4, 5.7, 0, Yes
2832, 53, 27, 45, 2, 0.8, 0, No
2831, 59, 35, 39, 4, 1.3, 0, No
2830, 35, 9, 82, 1, 2.5, 138, No
2829, 35, 10, 64, 3, 0.7, 230, No
2828, 37, 11, 84, 4, 2.2, 0, No
2827, 37, 11, 21, 3, 0.2, 0, No
2826, 35, 10, 48, 1, 2.5, 164, No
2825, 62, 36, 44, 2, 0.3, 0, No
2824, 33, 7, 21, 1, 0.6, 0, No
2823, 30, 5, 30, 4, 0.8, 158, No
2822, 57, 32, 31, 3, 0.1, 0, No
2821, 29, 4, 102, 2, 3.3, 303, No
2820, 63, 37, 10, 2, 0.4, 0, No
2819, 35, 9, 40, 3, 0.9, 0, No
2818, 31, 7, 105, 1, 4.0, 331, No
2817, 50, 26, 128, 2, 0.4, 0, No
2816, 26, 1, 48, 3, 2.6, 169, No
2815, 54, 28, 53, 1, 2.2, 0, No
2814, 48, 22, 14, 2, 0.1, 0, No
2813, 53, 28, 183, 3, 8.2, 467, Yes
2812, 36, 12, 62, 4, 0.1, 145, No
2811, 58, 34, 45, 4, 1.3, 201, No
2810, 42, 16, 185, 3, 2.2, 0, Yes
2809, 53, 27, 35, 3, 0.9, 136, No
2808, 27, 2, 129, 2, 3.3, 0, No
2807, 53, 27, 59, 2, 0.8, 0, No
2806, 37, 12, 182, 3, 5.8, 0, Yes
2805, 56, 32, 33, 3, 1.5, 0, No
2804, 43, 18, 41, 1, 0.3, 0, No
2803, 52, 22, 154, 1, 5.0, 0, Yes
2802, 58, 34, 41, 4, 0.4, 177, No
2801, 52, 26, 28, 2, 0.7, 90, No
2800, 64, 39, 85, 4, 3.4, 200, No
2799, 58, 33, 28, 1, 0.3, 0, No
2798, 65, 39, 53, 1, 2.5, 0, No
2797, 57, 32, 30, 2, 2.0, 0, No
2796, 51, 25, 91, 1, 0.8, 0, No
2795, 52, 26, 35, 4, 1.8, 0, No
2794, 57, 33, 122, 2, 6.0, 153, No
2793, 54, 30, 44, 3, 1.5, 117, No
2792, 44, 20, 182, 2, 7.6, 0, No
2791, 47, 22, 44, 1, 1.4, 0, No
2790, 27, 3, 34, 1, 0.2, 0, No
2789, 45, 20, 30, 1, 0.1, 0, No
2788, 60, 34, 152, 2, 6.9, 0, No
2787, 36, 10, 83, 1, 2.8, 0, No
2786, 34, 9, 31, 4, 1.1, 85, No
2785, 36, 9, 115, 4, 2.2, 0, Yes
